time in milliseconds,acceleration_x,acceleration_y,acceleration_z,Roll,Pitch,Yaw
6.0,-5.3657,-1.5753,8.5403,-0.4543,0.7659,-0.9096
11.0,-5.3657,-1.5753,8.5403,-2.1073,1.7078,-1.3794
16.0,-5.3657,-1.5753,8.5403,-2.1073,1.7078,-1.3794
21.0,-5.3657,-1.5753,8.5403,-2.1073,1.7078,-1.3794
26.0,-5.3657,-1.5753,8.5403,-2.1073,1.7078,-1.3794
31.0,-6.8072,-0.4551,8.1943,-2.1073,1.7078,-1.3794
36.0,-6.8072,-0.4551,8.1943,-2.1073,1.7078,-1.3794
42.0,-6.8072,-0.4551,8.1943,-0.7439,2.626,-0.3873
46.0,-6.8072,-0.4551,8.1943,-0.7439,2.626,-0.3873
51.0,-6.8072,-0.4551,8.1943,-0.7439,2.626,-0.3873
56.0,-6.1128,0.2027,3.8629,-0.7439,2.626,-0.3873
61.0,-6.1128,0.2027,3.8629,-0.7439,2.626,-0.3873
66.0,-6.1128,0.2027,3.8629,-0.7439,2.626,-0.3873
71.0,-6.1128,0.2027,3.8629,-1.312,3.1116,-1.6054
76.0,-6.1128,0.2027,3.8629,-1.312,3.1116,-1.6054
81.0,-6.1128,0.2027,3.8629,-1.312,3.1116,-1.6054
86.0,-7.8609,-1.4704,4.1093,-1.312,3.1116,-1.6054
91.0,-7.8609,-1.4704,4.1093,-1.312,3.1116,-1.6054
96.0,-7.8609,-1.4704,4.1093,-1.312,3.1116,-1.6054
101.0,-7.8609,-1.4704,4.1093,-0.7451,3.4451,-1.9255
106.0,-7.8609,-1.4704,4.1093,-0.7451,3.4451,-1.9255
111.0,-8.6511,-2.1855,3.9055,-0.7451,3.4451,-1.9255
116.0,-8.6511,-2.1855,3.9055,-0.7451,3.4451,-1.9255
121.0,-8.6511,-2.1855,3.9055,-0.7451,3.4451,-1.9255
126.0,-8.6511,-2.1855,3.9055,-0.7451,3.4451,-1.9255
131.0,-8.6511,-2.1855,3.9055,-0.7451,3.4451,-1.9255
136.0,-8.9384,-1.828,4.3273,-0.2381,2.7158,-2.2548
142.0,-8.9384,-1.828,4.3273,-0.2381,2.7158,-2.2548
146.0,-8.9384,-1.828,4.3273,-0.2381,2.7158,-2.2548
151.0,-8.9384,-1.828,4.3273,-0.2381,2.7158,-2.2548
156.0,-8.9384,-1.828,4.3273,-0.2381,2.7158,-2.2548
161.0,-8.9384,-1.828,4.3273,-0.2381,2.7158,-2.2548
166.0,-6.654,-0.4313,4.332,-0.0059,2.3254,-2.6647
171.0,-6.654,-0.4313,4.332,-0.0059,2.3254,-2.6647
176.0,-6.654,-0.4313,4.332,-0.0059,2.3254,-2.6647
181.0,-6.654,-0.4313,4.332,-0.0059,2.3254,-2.6647
186.0,-6.654,-0.4313,4.332,-0.0059,2.3254,-2.6647
191.0,-3.3207,0.0406,3.133,-0.0059,2.3254,-2.6647
197.0,-3.3207,0.0406,3.133,-0.5417,3.8703,-3.6048
201.0,-3.3207,0.0406,3.133,-0.5417,3.8703,-3.6048
206.0,-3.3207,0.0406,3.133,-0.5417,3.8703,-3.6048
211.0,-3.3207,0.0406,3.133,-0.5417,3.8703,-3.6048
216.0,-3.3207,0.0406,3.133,-0.5417,3.8703,-3.6048
221.0,-5.7967,-3.3009,2.3558,-0.5417,3.8703,-3.6048
226.0,-5.7967,-3.3009,2.3558,-0.6388,6.5136,-4.3525
231.0,-5.7967,-3.3009,2.3558,-0.6388,6.5136,-4.3525
236.0,-5.7967,-3.3009,2.3558,-0.6388,6.5136,-4.3525
241.0,-5.7967,-3.3009,2.3558,-0.6388,6.5136,-4.3525
246.0,-5.7967,-3.3009,2.3558,-0.6388,6.5136,-4.3525
251.0,-6.4816,-6.1991,3.8297,-0.6388,6.5136,-4.3525
256.0,-6.4816,-6.1991,3.8297,-1.4769,7.081,-2.2193
261.0,-6.4816,-6.1991,3.8297,-1.4769,7.081,-2.2193
266.0,-6.4816,-6.1991,3.8297,-1.4769,7.081,-2.2193
271.0,-6.4816,-6.1991,3.8297,-1.4769,7.081,-2.2193
276.0,-5.7919,-5.7129,0.1664,-1.4769,7.081,-2.2193
281.0,-5.7919,-5.7129,0.1664,-1.4769,7.081,-2.2193
286.0,-5.7919,-5.7129,0.1664,-1.4769,7.081,-2.2193
291.0,-5.7919,-5.7129,0.1664,-1.9766,6.2698,-0.3189
297.0,-5.7919,-5.7129,0.1664,-1.9766,6.2698,-0.3189
301.0,-5.7919,-5.7129,0.1664,-1.9766,6.2698,-0.3189
306.0,-2.8753,-5.5508,-0.1891,-1.9766,6.2698,-0.3189
311.0,-2.8753,-5.5508,-0.1891,-1.9766,6.2698,-0.3189
316.0,-2.8753,-5.5508,-0.1891,-1.9766,6.2698,-0.3189
321.0,-2.8753,-5.5508,-0.1891,-2.9748,6.092,0.97
326.0,-2.8753,-5.5508,-0.1891,-2.9748,6.092,0.97
331.0,-1.7498,-7.8723,-1.2648,-2.9748,6.092,0.97
337.0,-1.7498,-7.8723,-1.2648,-2.9748,6.092,0.97
341.0,-1.7498,-7.8723,-1.2648,-2.9748,6.092,0.97
346.0,-1.7498,-7.8723,-1.2648,-2.9748,6.092,0.97
351.0,-1.7498,-7.8723,-1.2648,-2.9748,6.092,0.97
356.0,-1.7498,-7.8723,-1.2648,-4.3779,5.1525,2.2143
361.0,-3.9912,-9.288,-1.5823,-4.3779,5.1525,2.2143
366.0,-3.9912,-9.288,-1.5823,-4.3779,5.1525,2.2143
371.0,-3.9912,-9.288,-1.5823,-4.3779,5.1525,2.2143
376.0,-3.9912,-9.288,-1.5823,-4.3779,5.1525,2.2143
381.0,-3.9912,-9.288,-1.5823,-5.866,2.9143,3.0708
386.0,-6.7498,-10.4368,-1.0563,-5.866,2.9143,3.0708
391.0,-6.7498,-10.4368,-1.0563,-5.866,2.9143,3.0708
396.0,-6.7498,-10.4368,-1.0563,-5.866,2.9143,3.0708
402.0,-6.7498,-10.4368,-1.0563,-5.866,2.9143,3.0708
406.0,-6.7498,-10.4368,-1.0563,-5.866,2.9143,3.0708
411.0,-6.7498,-10.4368,-1.0563,-5.866,2.9143,3.0708
416.0,-6.7498,-10.4368,-1.0563,-5.866,2.9143,3.0708
421.0,-6.7498,-10.4368,-1.0563,-5.866,2.9143,3.0708
426.0,-6.7498,-10.4368,-1.0563,-5.866,2.9143,3.0708
431.0,-8.402,-11.8573,-0.2649,-6.2564,1.8581,2.9902
438.0,-8.402,-11.8573,-0.2649,-6.2564,1.8581,2.9902
442.0,-8.402,-11.8573,-0.2649,-6.2564,1.8581,2.9902
456.0,-8.402,-11.8573,-0.2649,-6.2564,1.8581,2.9902
457.0,-8.402,-11.8573,-0.2649,-6.2564,1.8581,2.9902
457.0,-8.402,-11.8573,-0.2649,-6.2564,1.8581,2.9902
461.0,-8.402,-11.8573,-0.2649,-6.2564,1.8581,2.9902
468.0,-8.402,-11.8573,-0.2649,-6.2564,1.8581,2.9902
472.0,-8.402,-11.8573,-0.2649,-6.2564,1.8581,2.9902
477.0,-8.402,-11.8573,-0.2649,-6.2564,1.8581,2.9902
481.0,-8.402,-11.8573,-0.2649,-6.2564,1.8581,2.9902
486.0,-8.402,-11.8573,-0.2649,-6.2564,1.8581,2.9902
492.0,-8.402,-11.8573,-0.2649,-6.2564,1.8581,2.9902
497.0,-19.6759,-14.9891,1.0858,-4.8312,-0.443,1.6194
502.0,-19.6759,-14.9891,1.0858,-4.8312,-0.443,1.6194
512.0,-19.6759,-14.9891,1.0858,-4.8312,-0.443,1.6194
512.0,-19.6759,-14.9891,1.0858,-4.8312,-0.443,1.6194
518.0,-19.6759,-14.9891,1.0858,-4.8312,-0.443,1.6194
521.0,-19.6759,-14.9891,1.0858,-4.8312,-0.443,1.6194
526.0,-19.6759,-14.9891,1.0858,-4.8312,-0.443,1.6194
531.0,-17.5447,-8.7732,-7.8521,-1.0939,-5.0954,0.8674
536.0,-17.5447,-8.7732,-7.8521,-1.0939,-5.0954,0.8674
541.0,-17.5447,-8.7732,-7.8521,-1.0939,-5.0954,0.8674
546.0,-17.5447,-8.7732,-7.8521,-1.0939,-5.0954,0.8674
551.0,-17.5447,-8.7732,-7.8521,-1.0939,-5.0954,0.8674
556.0,-17.5447,-8.7732,-7.8521,-1.0939,-5.0954,0.8674
561.0,-11.448,-8.9925,-0.6724,-0.045,-4.5688,0.9786
567.0,-11.448,-8.9925,-0.6724,-0.045,-4.5688,0.9786
571.0,-11.448,-8.9925,-0.6724,-0.045,-4.5688,0.9786
576.0,-11.448,-8.9925,-0.6724,-0.045,-4.5688,0.9786
581.0,-11.448,-8.9925,-0.6724,-0.045,-4.5688,0.9786
586.0,-7.7699,-3.034,-9.0795,-0.045,-4.5688,0.9786
591.0,-7.7699,-3.034,-9.0795,0.2922,-4.867,0.7953
596.0,-7.7699,-3.034,-9.0795,0.2922,-4.867,0.7953
601.0,-7.7699,-3.034,-9.0795,0.2922,-4.867,0.7953
606.0,-7.7699,-3.034,-9.0795,0.2922,-4.867,0.7953
611.0,-7.7699,-3.034,-9.0795,0.2922,-4.867,0.7953
616.0,-4.1444,-7.7626,-2.9661,0.2922,-4.867,0.7953
621.0,-4.1444,-7.7626,-2.9661,0.2922,-4.867,0.7953
626.0,-4.1444,-7.7626,-2.9661,0.5683,-1.7601,-1.0972
632.0,-4.1444,-7.7626,-2.9661,0.5683,-1.7601,-1.0972
636.0,-4.1444,-7.7626,-2.9661,0.5683,-1.7601,-1.0972
