time in milliseconds,acceleration_x,acceleration_y,acceleration_z,Roll,Pitch,Yaw
429.0,-25.8779,-15.0606,-0.753,-2.3735,1.7366,1.7012
434.0,-25.8779,-15.0606,-0.753,-2.3735,1.7366,1.7012
439.0,-25.8779,-15.0606,-0.753,-2.3735,1.7366,1.7012
444.0,-23.0379,-7.9342,-5.0087,-2.3735,1.7366,1.7012
450.0,-23.0379,-7.9342,-5.0087,-1.9868,-4.2823,1.5301
454.0,-23.0379,-7.9342,-5.0087,-1.9868,-4.2823,1.5301
459.0,-23.0379,-7.9342,-5.0087,-1.9868,-4.2823,1.5301
465.0,-23.0379,-7.9342,-5.0087,-1.9868,-4.2823,1.5301
469.0,-20.1021,-2.1807,-2.587,-1.9868,-4.2823,1.5301
474.0,-20.1021,-2.1807,-2.587,-1.9868,-4.2823,1.5301
479.0,-20.1021,-2.1807,-2.587,-3.3979,-4.3043,-1.3202
484.0,-20.1021,-2.1807,-2.587,-3.3979,-4.3043,-1.3202
489.0,-20.1021,-2.1807,-2.587,-3.3979,-4.3043,-1.3202
494.0,-20.1021,-2.1807,-2.587,-3.3979,-4.3043,-1.3202
499.0,-15.9882,-3.9349,-4.9139,-3.3979,-4.3043,-1.3202
504.0,-15.9882,-3.9349,-4.9139,-3.3979,-4.3043,-1.3202
509.0,-15.9882,-3.9349,-4.9139,-3.3979,-4.3043,-1.3202
514.0,-15.9882,-3.9349,-4.9139,-1.751,-2.8828,-1.997
519.0,-15.9882,-3.9349,-4.9139,-1.751,-2.8828,-1.997
524.0,-13.3972,-3.7871,1.844,-1.751,-2.8828,-1.997
529.0,-13.3972,-3.7871,1.844,-1.751,-2.8828,-1.997
534.0,-13.3972,-3.7871,1.844,-1.751,-2.8828,-1.997
539.0,-13.3972,-3.7871,1.844,-1.751,-2.8828,-1.997
544.0,-13.3972,-3.7871,1.844,-1.5116,-4.0178,0.8606
549.0,-10.2267,-4.2543,1.4128,-1.5116,-4.0178,0.8606
554.0,-10.2267,-4.2543,1.4128,-1.5116,-4.0178,0.8606
559.0,-10.2267,-4.2543,1.4128,-1.5116,-4.0178,0.8606
564.0,-10.2267,-4.2543,1.4128,-1.5116,-4.0178,0.8606
569.0,-10.2267,-4.2543,1.4128,-1.5116,-4.0178,0.8606
574.0,-10.2267,-4.2543,1.4128,-1.0497,-0.771,3.2644
579.0,-3.5314,-4.0588,-3.0799,-1.0497,-0.771,3.2644
584.0,-3.5314,-4.0588,-3.0799,-1.0497,-0.771,3.2644
589.0,-3.5314,-4.0588,-3.0799,-1.0497,-0.771,3.2644
594.0,-3.5314,-4.0588,-3.0799,-1.0497,-0.771,3.2644
599.0,-3.5314,-4.0588,-3.0799,-1.0497,-0.771,3.2644
604.0,-4.4222,-6.3087,-0.2744,0.6082,1.2644,1.1373
609.0,-4.4222,-6.3087,-0.2744,0.6082,1.2644,1.1373
614.0,-4.4222,-6.3087,-0.2744,0.6082,1.2644,1.1373
619.0,-4.4222,-6.3087,-0.2744,0.6082,1.2644,1.1373
624.0,-4.4222,-6.3087,-0.2744,0.6082,1.2644,1.1373
629.0,-4.4222,-6.3087,-0.2744,0.6082,1.2644,1.1373
634.0,-6.5917,-5.4603,-1.1985,0.6082,1.2644,1.1373
639.0,-6.5917,-5.4603,-1.1985,0.2905,1.3456,0.8368
644.0,-6.5917,-5.4603,-1.1985,0.2905,1.3456,0.8368
649.0,-6.5917,-5.4603,-1.1985,0.2905,1.3456,0.8368
654.0,-6.5917,-5.4603,-1.1985,0.2905,1.3456,0.8368
659.0,-7.2766,-6.2754,-0.1416,0.2905,1.3456,0.8368
664.0,-7.2766,-6.2754,-0.1416,0.2905,1.3456,0.8368
669.0,-7.2766,-6.2754,-0.1416,-0.3344,0.728,1.9932
674.0,-7.2766,-6.2754,-0.1416,-0.3344,0.728,1.9932
679.0,-7.2766,-6.2754,-0.1416,-0.3344,0.728,1.9932
684.0,-7.4011,-6.6663,1.4175,-0.3344,0.728,1.9932
689.0,-7.4011,-6.6663,1.4175,-0.3344,0.728,1.9932
695.0,-7.4011,-6.6663,1.4175,-0.3344,0.728,1.9932
699.0,-7.4011,-6.6663,1.4175,0.1323,2.0249,2.4116
704.0,-7.4011,-6.6663,1.4175,0.1323,2.0249,2.4116
