time in milliseconds,acceleration_x,acceleration_y,acceleration_z,Roll,Pitch,Yaw
436.0,-3.1147,-0.2835,9.5687,0.3852,-0.4338,0.2058
441.0,-3.1147,-0.2835,9.5687,0.5128,0.4116,0.5998
446.0,-2.7651,0.1836,7.9242,0.5128,0.4116,0.5998
451.0,-2.7651,0.1836,7.9242,0.5128,0.4116,0.5998
456.0,-2.7651,0.1836,7.9242,0.5128,0.4116,0.5998
461.0,-2.7651,0.1836,7.9242,0.5128,0.4116,0.5998
466.0,-2.7651,0.1836,7.9242,0.5128,0.4116,0.5998
471.0,-2.8418,0.3409,6.7537,0.5654,0.2668,-0.0044
476.0,-2.8418,0.3409,6.7537,0.5654,0.2668,-0.0044
481.0,-2.8418,0.3409,6.7537,0.5654,0.2668,-0.0044
486.0,-2.8418,0.3409,6.7537,0.5654,0.2668,-0.0044
491.0,-2.8418,0.3409,6.7537,0.5654,0.2668,-0.0044
496.0,-2.8418,0.3409,6.7537,0.5654,0.2668,-0.0044
501.0,-2.8418,-0.8746,6.384,0.4151,-0.0618,-0.8107
506.0,-2.8418,-0.8746,6.384,0.4151,-0.0618,-0.8107
511.0,-2.8418,-0.8746,6.384,0.4151,-0.0618,-0.8107
516.0,-2.8418,-0.8746,6.384,0.4151,-0.0618,-0.8107
521.0,-2.8418,-0.8746,6.384,0.4151,-0.0618,-0.8107
526.0,-2.9998,-1.828,6.4599,0.4151,-0.0618,-0.8107
531.0,-2.9998,-1.828,6.4599,0.4151,-0.0618,-0.8107
536.0,-2.9998,-1.828,6.4599,0.4817,-0.3049,-1.3324
541.0,-2.9998,-1.828,6.4599,0.4817,-0.3049,-1.3324
546.0,-2.9998,-1.828,6.4599,0.4817,-0.3049,-1.3324
551.0,-2.5113,-1.9042,5.5025,0.4817,-0.3049,-1.3324
556.0,-2.5113,-1.9042,5.5025,0.4817,-0.3049,-1.3324
562.0,-2.5113,-1.9042,5.5025,0.4817,-0.3049,-1.3324
566.0,-2.5113,-1.9042,5.5025,0.3192,0.1996,-1.5651
571.0,-2.5113,-1.9042,5.5025,0.3192,0.1996,-1.5651
576.0,-0.8542,-2.3046,4.5832,0.3192,0.1996,-1.5651
581.0,-0.8542,-2.3046,4.5832,0.3192,0.1996,-1.5651
586.0,-0.8542,-2.3046,4.5832,0.3192,0.1996,-1.5651
591.0,-0.8542,-2.3046,4.5832,0.3192,0.1996,-1.5651
596.0,-0.8542,-2.3046,4.5832,-0.2324,1.6957,-2.5462
602.0,-0.8542,-2.3046,4.5832,-0.2324,1.6957,-2.5462
606.0,-0.8494,-4.0683,3.9339,-0.2324,1.6957,-2.5462
611.0,-0.8494,-4.0683,3.9339,-0.2324,1.6957,-2.5462
616.0,-0.8494,-4.0683,3.9339,-0.2324,1.6957,-2.5462
621.0,-0.8494,-4.0683,3.9339,-0.2324,1.6957,-2.5462
626.0,-0.8494,-4.0683,3.9339,-0.2324,1.6957,-2.5462
631.0,-1.5439,-6.5471,5.6495,-0.3766,4.0103,-2.6244
636.0,-1.5439,-6.5471,5.6495,-0.3766,4.0103,-2.6244
641.0,-1.5439,-6.5471,5.6495,-0.3766,4.0103,-2.6244
646.0,-1.5439,-6.5471,5.6495,-0.3766,4.0103,-2.6244
651.0,-1.5439,-6.5471,5.6495,-0.3766,4.0103,-2.6244
656.0,-1.5439,-6.5471,5.6495,-0.3766,4.0103,-2.6244
661.0,-2.1138,-6.6043,4.8012,-0.1799,5.6553,-1.6061
666.0,-2.1138,-6.6043,4.8012,-0.1799,5.6553,-1.6061
671.0,-2.1138,-6.6043,4.8012,-0.1799,5.6553,-1.6061
676.0,-2.1138,-6.6043,4.8012,-0.1799,5.6553,-1.6061
681.0,-2.1138,-6.6043,4.8012,-0.1799,5.6553,-1.6061
686.0,-0.7249,-6.5757,3.2326,-0.1799,5.6553,-1.6061
691.0,-0.7249,-6.5757,3.2326,-1.2599,6.4494,-1.4924
696.0,-0.7249,-6.5757,3.2326,-1.2599,6.4494,-1.4924
701.0,-0.7249,-6.5757,3.2326,-1.2599,6.4494,-1.4924
706.0,-0.7249,-6.5757,3.2326,-1.2599,6.4494,-1.4924
711.0,1.3153,-7.5815,0.7446,-1.2599,6.4494,-1.4924
716.0,1.3153,-7.5815,0.7446,-1.2599,6.4494,-1.4924
721.0,1.3153,-7.5815,0.7446,-3.4395,6.5789,-2.1595
726.0,1.3153,-7.5815,0.7446,-3.4395,6.5789,-2.1595
731.0,1.3153,-7.5815,0.7446,-3.4395,6.5789,-2.1595
736.0,1.3153,-7.5815,0.7446,-3.4395,6.5789,-2.1595
741.0,1.2051,-10.146,1.1189,-3.4395,6.5789,-2.1595
746.0,1.2051,-10.146,1.1189,-3.4395,6.5789,-2.1595
751.0,1.2051,-10.146,1.1189,-4.9428,7.0994,-2.3232
756.0,1.2051,-10.146,1.1189,-4.9428,7.0994,-2.3232
761.0,1.2051,-10.146,1.1189,-4.9428,7.0994,-2.3232
766.0,-1.2278,-15.4181,4.2609,-4.9428,7.0994,-2.3232
771.0,-1.2278,-15.4181,4.2609,-4.9428,7.0994,-2.3232
776.0,-1.2278,-15.4181,4.2609,-4.9428,7.0994,-2.3232
781.0,-1.2278,-15.4181,4.2609,-4.9428,7.0994,-2.3232
786.0,-1.2278,-15.4181,4.2609,-6.2807,7.2833,-0.6794
791.0,-8.0045,-20.0991,7.0001,-6.2807,7.2833,-0.6794
796.0,-8.0045,-20.0991,7.0001,-6.2807,7.2833,-0.6794
801.0,-8.0045,-20.0991,7.0001,-6.2807,7.2833,-0.6794
806.0,-8.0045,-20.0991,7.0001,-6.2807,7.2833,-0.6794
811.0,-8.0045,-20.0991,7.0001,-6.2807,7.2833,-0.6794
816.0,-8.0045,-20.0991,7.0001,-7.2299,4.1068,2.0799
821.0,-20.0542,-20.1039,9.4455,-7.2299,4.1068,2.0799
826.0,-20.0542,-20.1039,9.4455,-7.2299,4.1068,2.0799
831.0,-20.0542,-20.1039,9.4455,-7.2299,4.1068,2.0799
836.0,-20.0542,-20.1039,9.4455,-7.2299,4.1068,2.0799
841.0,-20.0542,-20.1039,9.4455,-7.2299,4.1068,2.0799
846.0,-28.1528,-15.6279,6.3035,-2.2324,1.0292,3.4226
851.0,-28.1528,-15.6279,6.3035,-2.2324,1.0292,3.4226
856.0,-28.1528,-15.6279,6.3035,-2.2324,1.0292,3.4226
861.0,-28.1528,-15.6279,6.3035,-2.2324,1.0292,3.4226
866.0,-28.1528,-15.6279,6.3035,-2.2324,1.0292,3.4226
871.0,-28.1528,-15.6279,6.3035,-2.2324,1.0292,3.4226
876.0,-26.5532,-10.0888,-0.1322,-2.2324,1.0292,3.4226
881.0,-26.5532,-10.0888,-0.1322,1.9026,-3.0807,3.6163
886.0,-26.5532,-10.0888,-0.1322,1.9026,-3.0807,3.6163
892.0,-26.5532,-10.0888,-0.1322,1.9026,-3.0807,3.6163
896.0,-26.5532,-10.0888,-0.1322,1.9026,-3.0807,3.6163
901.0,-17.334,-8.4967,-0.971,1.9026,-3.0807,3.6163
906.0,-17.334,-8.4967,-0.971,1.9026,-3.0807,3.6163
911.0,-17.334,-8.4967,-0.971,2.7303,-5.3293,0.937
916.0,-17.334,-8.4967,-0.971,2.7303,-5.3293,0.937
921.0,-17.334,-8.4967,-0.971,2.7303,-5.3293,0.937
926.0,-16.7497,-2.8957,3.7681,2.7303,-5.3293,0.937
931.0,-16.7497,-2.8957,3.7681,2.7303,-5.3293,0.937
936.0,-16.7497,-2.8957,3.7681,2.7303,-5.3293,0.937
941.0,-16.7497,-2.8957,3.7681,1.2978,-0.016,-4.8272
946.0,-16.7497,-2.8957,3.7681,1.2978,-0.016,-4.8272
951.0,-16.7497,-2.8957,3.7681,1.2978,-0.016,-4.8272
956.0,-11.1989,-10.6656,0.4412,1.2978,-0.016,-4.8272
961.0,-11.1989,-10.6656,0.4412,1.2978,-0.016,-4.8272
966.0,-11.1989,-10.6656,0.4412,1.2978,-0.016,-4.8272
971.0,-11.1989,-10.6656,0.4412,5.0827,-0.6403,-2.1516
976.0,-11.1989,-10.6656,0.4412,5.0827,-0.6403,-2.1516
981.0,-4.7527,-6.1467,2.6733,5.0827,-0.6403,-2.1516
986.0,-4.7527,-6.1467,2.6733,5.0827,-0.6403,-2.1516
991.0,-4.7527,-6.1467,2.6733,5.0827,-0.6403,-2.1516
996.0,-4.7527,-6.1467,2.6733,5.0827,-0.6403,-2.1516
1001.0,-4.7527,-6.1467,2.6733,2.6063,1.1135,-1.6238
1006.0,0.4484,-4.6261,3.5548,2.6063,1.1135,-1.6238
1011.0,0.4484,-4.6261,3.5548,2.6063,1.1135,-1.6238
1016.0,0.4484,-4.6261,3.5548,2.6063,1.1135,-1.6238
1021.0,0.4484,-4.6261,3.5548,2.6063,1.1135,-1.6238
1026.0,0.4484,-4.6261,3.5548,2.6063,1.1135,-1.6238
1031.0,9.7108,-9.7265,5.1993,-0.1249,3.301,0.2876
1036.0,9.7108,-9.7265,5.1993,-0.1249,3.301,0.2876
1042.0,9.7108,-9.7265,5.1993,-0.1249,3.301,0.2876
1049.0,9.7108,-9.7265,5.1993,-0.1249,3.301,0.2876
1051.0,9.7108,-9.7265,5.1993,-0.1249,3.301,0.2876
1056.0,9.7108,-9.7265,5.1993,-0.1249,3.301,0.2876
1063.0,-9.8963,-0.7983,-6.6389,-0.1249,3.301,0.2876
1067.0,-9.8963,-0.7983,-6.6389,2.2562,2.3902,1.8551
1071.0,-9.8963,-0.7983,-6.6389,2.2562,2.3902,1.8551
1076.0,-9.8963,-0.7983,-6.6389,2.2562,2.3902,1.8551
1081.0,-9.8963,-0.7983,-6.6389,2.2562,2.3902,1.8551
1086.0,-6.5295,-4.1398,-0.1748,2.2562,2.3902,1.8551
1091.0,-6.5295,-4.1398,-0.1748,2.2562,2.3902,1.8551
1096.0,-6.5295,-4.1398,-0.1748,2.478,2.152,2.0311
1101.0,-6.5295,-4.1398,-0.1748,2.478,2.152,2.0311
1106.0,-6.5295,-4.1398,-0.1748,2.478,2.152,2.0311
1111.0,-6.5247,-3.1102,3.7301,2.478,2.152,2.0311
1116.0,-6.5247,-3.1102,3.7301,2.478,2.152,2.0311
1121.0,-6.5247,-3.1102,3.7301,2.478,2.152,2.0311
1126.0,-6.5247,-3.1102,3.7301,-0.1384,0.331,1.7073
1131.0,-6.5247,-3.1102,3.7301,-0.1384,0.331,1.7073
1136.0,-6.5247,-3.1102,3.7301,-0.1384,0.331,1.7073
1141.0,-3.9337,-5.4364,5.0808,-0.1384,0.331,1.7073
1146.0,-3.9337,-5.4364,5.0808,-0.1384,0.331,1.7073
1151.0,-3.9337,-5.4364,5.0808,-0.1384,0.331,1.7073
1156.0,-3.9337,-5.4364,5.0808,-1.3583,1.2448,1.1667
1161.0,-3.9337,-5.4364,5.0808,-1.3583,1.2448,1.1667
1166.0,-4.7718,-10.1556,4.768,-1.3583,1.2448,1.1667
1171.0,-4.7718,-10.1556,4.768,-1.3583,1.2448,1.1667
1176.0,-4.7718,-10.1556,4.768,-1.3583,1.2448,1.1667
1181.0,-4.7718,-10.1556,4.768,-1.3583,1.2448,1.1667
1186.0,-4.7718,-10.1556,4.768,-1.3351,2.8728,1.5698
1191.0,-8.9576,-8.8924,-3.3121,-1.3351,2.8728,1.5698
1196.0,-8.9576,-8.8924,-3.3121,-1.3351,2.8728,1.5698
1201.0,-8.9576,-8.8924,-3.3121,-1.3351,2.8728,1.5698
1206.0,-8.9576,-8.8924,-3.3121,-1.3351,2.8728,1.5698
1211.0,-8.9576,-8.8924,-3.3121,-1.3351,2.8728,1.5698
1216.0,-8.9576,-8.8924,-3.3121,-1.3461,1.0237,1.9571
1221.0,-12.8081,-12.7296,-4.5774,-1.3461,1.0237,1.9571
1226.0,-12.8081,-12.7296,-4.5774,-1.3461,1.0237,1.9571
1231.0,-12.8081,-12.7296,-4.5774,-1.3461,1.0237,1.9571
1236.0,-12.8081,-12.7296,-4.5774,-1.3461,1.0237,1.9571
1241.0,-12.8081,-12.7296,-4.5774,-1.3461,1.0237,1.9571
1246.0,-9.0869,-7.4528,0.5123,-1.3461,1.0237,1.9571
1251.0,-9.0869,-7.4528,0.5123,-1.2819,0.3835,0.7586
1256.0,-9.0869,-7.4528,0.5123,-1.2819,0.3835,0.7586
1261.0,-9.0869,-7.4528,0.5123,-1.2819,0.3835,0.7586
1266.0,-9.0869,-7.4528,0.5123,-1.2819,0.3835,0.7586
1271.0,-9.0869,-7.4528,0.5123,-1.2819,0.3835,0.7586
1277.0,-7.3915,-11.2662,-0.644,-1.2819,0.3835,0.7586
1282.0,-7.3915,-11.2662,-0.644,-1.3638,0.1862,0.2974
1286.0,-7.3915,-11.2662,-0.644,-1.3638,0.1862,0.2974
1291.0,-7.3915,-11.2662,-0.644,-1.3638,0.1862,0.2974
1296.0,-7.3915,-11.2662,-0.644,-1.3638,0.1862,0.2974
1301.0,-7.334,-8.2679,-0.9852,-1.3638,0.1862,0.2974
1306.0,-7.334,-8.2679,-0.9852,-1.3638,0.1862,0.2974
1311.0,-7.334,-8.2679,-0.9852,-1.3638,0.1862,0.2974
1316.0,-7.334,-8.2679,-0.9852,-0.42,0.1007,0.3298
1321.0,-7.334,-8.2679,-0.9852,-0.42,0.1007,0.3298
1326.0,-7.7411,-7.4909,-1.5728,-0.42,0.1007,0.3298
1331.0,-7.7411,-7.4909,-1.5728,-0.42,0.1007,0.3298
1336.0,-7.7411,-7.4909,-1.5728,-0.42,0.1007,0.3298
1341.0,-7.7411,-7.4909,-1.5728,-0.42,0.1007,0.3298
1346.0,-7.7411,-7.4909,-1.5728,-0.42,0.1007,0.3298
1353.0,-7.7411,-7.4909,-1.5728,0.1591,-1.0123,-0.3538
1356.0,-9.0917,-9.4358,-1.7956,0.1591,-1.0123,-0.3538
1361.0,-9.0917,-9.4358,-1.7956,0.1591,-1.0123,-0.3538
1366.0,-9.0917,-9.4358,-1.7956,0.1591,-1.0123,-0.3538
1372.0,-9.0917,-9.4358,-1.7956,0.1591,-1.0123,-0.3538
1376.0,-9.0917,-9.4358,-1.7956,0.1591,-1.0123,-0.3538
1381.0,-8.881,-9.1164,-0.7388,0.3503,-1.4631,-0.4515
1386.0,-8.881,-9.1164,-0.7388,0.3503,-1.4631,-0.4515
1391.0,-8.881,-9.1164,-0.7388,0.3503,-1.4631,-0.4515
1396.0,-8.881,-9.1164,-0.7388,0.3503,-1.4631,-0.4515
1401.0,-8.881,-9.1164,-0.7388,0.3503,-1.4631,-0.4515
1406.0,-8.881,-9.1164,-0.7388,0.3503,-1.4631,-0.4515
1411.0,-8.3925,-7.162,-1.2079,0.4517,-0.7002,-0.5896
1416.0,-8.3925,-7.162,-1.2079,0.4517,-0.7002,-0.5896
1421.0,-8.3925,-7.162,-1.2079,0.4517,-0.7002,-0.5896
1426.0,-8.3925,-7.162,-1.2079,0.4517,-0.7002,-0.5896
1431.0,-8.3925,-7.162,-1.2079,0.4517,-0.7002,-0.5896
1437.0,-10.6913,-5.8702,-3.3595,0.4517,-0.7002,-0.5896
1441.0,-10.6913,-5.8702,-3.3595,0.635,-1.1266,-0.8461
1446.0,-10.6913,-5.8702,-3.3595,0.635,-1.1266,-0.8461
1451.0,-10.6913,-5.8702,-3.3595,0.635,-1.1266,-0.8461
1456.0,-10.6913,-5.8702,-3.3595,0.635,-1.1266,-0.8461
1461.0,-6.9366,-5.2219,1.9198,0.635,-1.1266,-0.8461
1466.0,-6.9366,-5.2219,1.9198,0.635,-1.1266,-0.8461
1471.0,-6.9366,-5.2219,1.9198,-0.3497,-1.2121,-0.964
1476.0,-6.9366,-5.2219,1.9198,-0.3497,-1.2121,-0.964
