time in milliseconds,acceleration_x,acceleration_y,acceleration_z,Roll,Pitch,Yaw
3.0,-6.2804,0.4363,6.403,0.3072,0.4093,-0.0313
8.0,-6.2804,0.4363,6.403,0.2473,0.2406,0.1562
13.0,-6.2804,0.4363,6.403,0.2473,0.2406,0.1562
18.0,-6.2804,0.4363,6.403,0.2473,0.2406,0.1562
23.0,-6.0745,1.0083,5.6874,0.2473,0.2406,0.1562
28.0,-6.0745,1.0083,5.6874,0.2473,0.2406,0.1562
33.0,-6.0745,1.0083,5.6874,0.2473,0.2406,0.1562
38.0,-6.0745,1.0083,5.6874,0.7776,-0.0391,-0.622
43.0,-6.0745,1.0083,5.6874,0.7776,-0.0391,-0.622
48.0,-6.0745,1.0083,5.6874,0.7776,-0.0391,-0.622
53.0,-6.2134,-0.2835,6.1376,0.7776,-0.0391,-0.622
58.0,-6.2134,-0.2835,6.1376,0.7776,-0.0391,-0.622
63.0,-6.2134,-0.2835,6.1376,0.7776,-0.0391,-0.622
68.0,-6.2134,-0.2835,6.1376,0.7776,-0.0391,-0.622
73.0,-6.2134,-0.2835,6.1376,0.2718,-0.9585,-1.3667
78.0,-4.494,-1.5419,7.2513,0.2718,-0.9585,-1.3667
83.0,-4.494,-1.5419,7.2513,0.2718,-0.9585,-1.3667
88.0,-4.494,-1.5419,7.2513,0.2718,-0.9585,-1.3667
93.0,-4.494,-1.5419,7.2513,0.2718,-0.9585,-1.3667
98.0,-4.494,-1.5419,7.2513,0.2718,-0.9585,-1.3667
103.0,-2.0324,-1.785,6.5072,-0.5969,-0.7538,-1.4436
108.0,-2.0324,-1.785,6.5072,-0.5969,-0.7538,-1.4436
113.0,-2.0324,-1.785,6.5072,-0.5969,-0.7538,-1.4436
118.0,-2.0324,-1.785,6.5072,-0.5969,-0.7538,-1.4436
123.0,-2.0324,-1.785,6.5072,-0.5969,-0.7538,-1.4436
128.0,-2.0324,-1.785,6.5072,-0.5969,-0.7538,-1.4436
133.0,-1.3475,-2.3237,6.4788,-0.2365,1.9144,-0.8945
138.0,-1.3475,-2.3237,6.4788,-0.2365,1.9144,-0.8945
143.0,-1.3475,-2.3237,6.4788,-0.2365,1.9144,-0.8945
148.0,-1.3475,-2.3237,6.4788,-0.2365,1.9144,-0.8945
153.0,-1.3475,-2.3237,6.4788,-0.2365,1.9144,-0.8945
158.0,-1.3475,-2.3237,6.4788,-0.2365,1.9144,-0.8945
163.0,-1.3475,-2.3237,6.4788,-0.2365,1.9144,-0.8945
168.0,-1.7354,-3.4391,4.3652,-0.1247,3.4153,-0.2982
173.0,-1.7354,-3.4391,4.3652,-0.1247,3.4153,-0.2982
178.0,-1.7354,-3.4391,4.3652,-0.1247,3.4153,-0.2982
183.0,-1.7354,-3.4391,4.3652,-0.1247,3.4153,-0.2982
188.0,-1.7354,-3.4391,4.3652,-0.1247,3.4153,-0.2982
193.0,-0.8638,-4.545,1.754,-0.1247,3.4153,-0.2982
198.0,-0.8638,-4.545,1.754,-1.6598,5.1631,0.0786
203.0,-0.8638,-4.545,1.754,-1.6598,5.1631,0.0786
208.0,-0.8638,-4.545,1.754,-1.6598,5.1631,0.0786
213.0,-0.8638,-4.545,1.754,-1.6598,5.1631,0.0786
218.0,-0.8638,-4.545,1.754,-1.6598,5.1631,0.0786
223.0,-0.9404,-6.0752,1.9293,-1.6598,5.1631,0.0786
228.0,-0.9404,-6.0752,1.9293,-2.7648,5.8203,-0.6831
233.0,-0.9404,-6.0752,1.9293,-2.7648,5.8203,-0.6831
238.0,-0.9404,-6.0752,1.9293,-2.7648,5.8203,-0.6831
244.0,-0.9404,-6.0752,1.9293,-2.7648,5.8203,-0.6831
248.0,-2.267,-4.6261,0.2896,-2.7648,5.8203,-0.6831
253.0,-2.267,-4.6261,0.2896,-2.7648,5.8203,-0.6831
259.0,-2.267,-4.6261,0.2896,-2.7648,5.8203,-0.6831
263.0,-2.267,-4.6261,0.2896,-5.5046,5.623,-1.5389
268.0,-2.267,-4.6261,0.2896,-5.5046,5.623,-1.5389
273.0,-2.2575,-13.8451,3.5311,-5.5046,5.623,-1.5389
278.0,-2.2575,-13.8451,3.5311,-5.5046,5.623,-1.5389
283.0,-2.2575,-13.8451,3.5311,-5.5046,5.623,-1.5389
288.0,-2.2575,-13.8451,3.5311,-5.5046,5.623,-1.5389
293.0,-2.2575,-13.8451,3.5311,-5.8583,6.3524,-1.7594
298.0,-2.2575,-13.8451,3.5311,-5.8583,6.3524,-1.7594
303.0,-5.1262,-15.7995,3.2657,-5.8583,6.3524,-1.7594
308.0,-5.1262,-15.7995,3.2657,-5.8583,6.3524,-1.7594
313.0,-5.1262,-15.7995,3.2657,-5.8583,6.3524,-1.7594
318.0,-5.1262,-15.7995,3.2657,-5.8583,6.3524,-1.7594
323.0,-5.1262,-15.7995,3.2657,-6.1515,6.6792,-0.0844
328.0,-9.4796,-17.1246,2.1758,-6.1515,6.6792,-0.0844
333.0,-9.4796,-17.1246,2.1758,-6.1515,6.6792,-0.0844
338.0,-9.4796,-17.1246,2.1758,-6.1515,6.6792,-0.0844
343.0,-9.4796,-17.1246,2.1758,-6.1515,6.6792,-0.0844
348.0,-9.4796,-17.1246,2.1758,-6.1515,6.6792,-0.0844
353.0,-9.4796,-17.1246,2.1758,-6.8778,5.5228,1.031
358.0,-17.6213,-18.588,4.1898,-6.8778,5.5228,1.031
363.0,-17.6213,-18.588,4.1898,-6.8778,5.5228,1.031
368.0,-17.6213,-18.588,4.1898,-6.8778,5.5228,1.031
373.0,-17.6213,-18.588,4.1898,-6.8778,5.5228,1.031
378.0,-17.6213,-18.588,4.1898,-6.8778,5.5228,1.031
383.0,-23.6845,-18.0399,4.967,-6.8778,5.5228,1.031
388.0,-23.6845,-18.0399,4.967,-6.8778,5.5228,1.031
393.0,-23.6845,-18.0399,4.967,-2.6653,1.8014,2.5759
398.0,-23.6845,-18.0399,4.967,-2.6653,1.8014,2.5759
403.0,-23.6845,-18.0399,4.967,-2.6653,1.8014,2.5759
408.0,-23.6845,-18.0399,4.967,-2.6653,1.8014,2.5759
413.0,-25.6911,-10.003,1.844,-2.6653,1.8014,2.5759
418.0,-25.6911,-10.003,1.844,-2.6653,1.8014,2.5759
423.0,-25.6911,-10.003,1.844,-0.9347,-4.4661,2.6706
429.0,-25.6911,-10.003,1.844,-0.9347,-4.4661,2.6706
433.0,-25.6911,-10.003,1.844,-0.9347,-4.4661,2.6706
439.0,-16.9077,-6.5995,-3.3358,-0.9347,-4.4661,2.6706
443.0,-16.9077,-6.5995,-3.3358,-0.9347,-4.4661,2.6706
448.0,-16.9077,-6.5995,-3.3358,-0.9347,-4.4661,2.6706
453.0,-16.9077,-6.5995,-3.3358,-0.9347,-4.4661,2.6706
458.0,-16.9077,-6.5995,-3.3358,-1.1992,-5.6945,0.7567
463.0,-16.9077,-6.5995,-3.3358,-1.1992,-5.6945,0.7567
468.0,-14.4365,-5.9703,1.5692,-1.1992,-5.6945,0.7567
473.0,-14.4365,-5.9703,1.5692,-1.1992,-5.6945,0.7567
478.0,-14.4365,-5.9703,1.5692,-1.1992,-5.6945,0.7567
484.0,-14.4365,-5.9703,1.5692,-0.011,-3.6616,0.7427
489.0,-14.4365,-5.9703,1.5692,-0.011,-3.6616,0.7427
493.0,-14.4365,-5.9703,1.5692,-0.011,-3.6616,0.7427
498.0,-10.3034,-4.2543,2.735,-0.011,-3.6616,0.7427
506.0,-10.3034,-4.2543,2.735,-0.011,-3.6616,0.7427
508.0,-10.3034,-4.2543,2.735,-0.011,-3.6616,0.7427
513.0,-10.3034,-4.2543,2.735,-0.011,-3.6616,0.7427
519.0,-10.3034,-4.2543,2.735,0.2406,-2.4661,1.0518
524.0,-10.3034,-4.2543,2.735,0.2406,-2.4661,1.0518
528.0,-10.3034,-4.2543,2.735,0.2406,-2.4661,1.0518
533.0,-10.3034,-4.2543,2.735,0.2406,-2.4661,1.0518
538.0,-10.3034,-4.2543,2.735,0.2406,-2.4661,1.0518
543.0,-10.3034,-4.2543,2.735,0.2406,-2.4661,1.0518
548.0,-10.6913,-5.7463,8.0664,0.4153,-0.4234,1.4079
553.0,-10.6913,-5.7463,8.0664,0.4153,-0.4234,1.4079
558.0,-10.6913,-5.7463,8.0664,0.4153,-0.4234,1.4079
567.0,-10.6913,-5.7463,8.0664,0.4153,-0.4234,1.4079
568.0,-10.6913,-5.7463,8.0664,0.4153,-0.4234,1.4079
573.0,-10.6913,-5.7463,8.0664,0.4153,-0.4234,1.4079
578.0,-6.5486,-4.5546,6.9053,-1.7258,3.05,-2.6648
583.0,-6.5486,-4.5546,6.9053,-1.7258,3.05,-2.6648
588.0,-6.5486,-4.5546,6.9053,-1.7258,3.05,-2.6648
593.0,-6.5486,-4.5546,6.9053,-1.7258,3.05,-2.6648
