time in milliseconds,acceleration_x,acceleration_y,acceleration_z,Roll,Pitch,Yaw
5.0,-6.357,-3.9969,7.1186,0.3027,0.7969,-0.1698
10.0,-6.357,-3.9969,7.1186,0.3027,0.7969,-0.1698
15.0,-6.357,-3.9969,7.1186,-0.3375,-0.2422,1.3208
20.0,-6.357,-3.9969,7.1186,-0.3375,-0.2422,1.3208
26.0,-3.9768,-2.9243,6.948,-0.3375,-0.2422,1.3208
30.0,-3.9768,-2.9243,6.948,-0.3375,-0.2422,1.3208
35.0,-3.9768,-2.9243,6.948,-0.3375,-0.2422,1.3208
41.0,-3.9768,-2.9243,6.948,-0.3375,-0.2422,1.3208
45.0,-3.9768,-2.9243,6.948,-0.3375,-0.2422,1.3208
50.0,-2.6406,-0.3788,6.5641,-0.5714,0.4077,1.6561
55.0,-2.6406,-0.3788,6.5641,-0.5714,0.4077,1.6561
60.0,-2.6406,-0.3788,6.5641,-0.5714,0.4077,1.6561
65.0,-2.6406,-0.3788,6.5641,-0.5714,0.4077,1.6561
70.0,-2.6406,-0.3788,6.5641,-0.5714,0.4077,1.6561
75.0,-2.7603,-2.9624,6.6257,-0.5464,1.9245,1.4729
80.0,-2.7603,-2.9624,6.6257,-0.5464,1.9245,1.4729
85.0,-2.7603,-2.9624,6.6257,-0.5464,1.9245,1.4729
90.0,-2.7603,-2.9624,6.6257,-0.5464,1.9245,1.4729
96.0,-2.7603,-2.9624,6.6257,-0.5464,1.9245,1.4729
100.0,-2.7603,-2.9624,6.6257,-0.5464,1.9245,1.4729
105.0,-5.0209,-4.3162,7.3271,-0.5464,1.9245,1.4729
110.0,-5.0209,-4.3162,7.3271,-0.4871,2.7052,1.9939
115.0,-5.0209,-4.3162,7.3271,-0.4871,2.7052,1.9939
120.0,-5.0209,-4.3162,7.3271,-0.4871,2.7052,1.9939
125.0,-5.0209,-4.3162,7.3271,-0.4871,2.7052,1.9939
130.0,-4.7958,-1.8661,5.4125,-0.4871,2.7052,1.9939
135.0,-4.7958,-1.8661,5.4125,-0.4871,2.7052,1.9939
140.0,-4.7958,-1.8661,5.4125,-0.4871,2.7052,1.9939
145.0,-4.7958,-1.8661,5.4125,-1.1463,1.9178,2.8369
150.0,-4.7958,-1.8661,5.4125,-1.1463,1.9178,2.8369
155.0,-4.7958,-1.8661,5.4125,-1.1463,1.9178,2.8369
160.0,-3.2488,-1.213,4.4363,-1.1463,1.9178,2.8369
165.0,-3.2488,-1.213,4.4363,-1.1463,1.9178,2.8369
170.0,-3.2488,-1.213,4.4363,-1.1463,1.9178,2.8369
175.0,-3.2488,-1.213,4.4363,-2.5928,2.4682,1.4973
180.0,-3.2488,-1.213,4.4363,-2.5928,2.4682,1.4973
186.0,-2.4299,-3.7204,4.6258,-2.5928,2.4682,1.4973
190.0,-2.4299,-3.7204,4.6258,-2.5928,2.4682,1.4973
195.0,-2.4299,-3.7204,4.6258,-2.5928,2.4682,1.4973
200.0,-2.4299,-3.7204,4.6258,-2.5928,2.4682,1.4973
205.0,-2.4299,-3.7204,4.6258,-3.8555,4.054,-1.6719
210.0,-1.9989,-5.9131,5.2087,-3.8555,4.054,-1.6719
215.0,-1.9989,-5.9131,5.2087,-3.8555,4.054,-1.6719
220.0,-1.9989,-5.9131,5.2087,-3.8555,4.054,-1.6719
225.0,-1.9989,-5.9131,5.2087,-3.8555,4.054,-1.6719
230.0,-1.9989,-5.9131,5.2087,-3.8555,4.054,-1.6719
235.0,-1.9989,-5.9131,5.2087,-3.8555,4.054,-1.6719
240.0,-1.9701,-7.3765,4.0098,-5.0619,3.4364,-2.5735
245.0,-1.9701,-7.3765,4.0098,-5.0619,3.4364,-2.5735
250.0,-1.9701,-7.3765,4.0098,-5.0619,3.4364,-2.5735
255.0,-1.9701,-7.3765,4.0098,-5.0619,3.4364,-2.5735
260.0,-1.9701,-7.3765,4.0098,-5.0619,3.4364,-2.5735
265.0,-2.1856,-9.3357,2.2895,-6.2849,3.5354,-2.959
271.0,-2.1856,-9.3357,2.2895,-6.2849,3.5354,-2.959
275.0,-2.1856,-9.3357,2.2895,-6.2849,3.5354,-2.959
280.0,-2.1856,-9.3357,2.2895,-6.2849,3.5354,-2.959
285.0,-2.1856,-9.3357,2.2895,-6.2849,3.5354,-2.959
291.0,-3.6463,-13.8784,2.4032,-6.2849,3.5354,-2.959
295.0,-3.6463,-13.8784,2.4032,-6.2849,3.5354,-2.959
300.0,-3.6463,-13.8784,2.4032,-7.3802,4.051,-4.0744
305.0,-3.6463,-13.8784,2.4032,-7.3802,4.051,-4.0744
310.0,-3.6463,-13.8784,2.4032,-7.3802,4.051,-4.0744
315.0,-3.6463,-13.8784,2.4032,-7.3802,4.051,-4.0744
320.0,-7.2335,-17.5346,3.2989,-7.3802,4.051,-4.0744
325.0,-7.2335,-17.5346,3.2989,-7.3802,4.051,-4.0744
331.0,-7.2335,-17.5346,3.2989,-7.5757,3.7865,-4.1807
335.0,-7.2335,-17.5346,3.2989,-7.5757,3.7865,-4.1807
340.0,-7.2335,-17.5346,3.2989,-7.5757,3.7865,-4.1807
345.0,-24.0389,-18.936,3.4553,-7.5757,3.7865,-4.1807
351.0,-24.0389,-18.936,3.4553,-7.5757,3.7865,-4.1807
355.0,-24.0389,-18.936,3.4553,-7.5757,3.7865,-4.1807
360.0,-24.0389,-18.936,3.4553,-5.3961,-0.9459,-2.7336
365.0,-24.0389,-18.936,3.4553,-5.3961,-0.9459,-2.7336
370.0,-20.7822,-20.7188,7.1754,-5.3961,-0.9459,-2.7336
375.0,-20.7822,-20.7188,7.1754,-5.3961,-0.9459,-2.7336
380.0,-20.7822,-20.7188,7.1754,-5.3961,-0.9459,-2.7336
385.0,-20.7822,-20.7188,7.1754,-5.3961,-0.9459,-2.7336
390.0,-20.7822,-20.7188,7.1754,-5.3961,-0.9459,-2.7336
395.0,-20.7822,-20.7188,7.1754,-2.5537,-2.6747,-0.5051
400.0,-24.2592,-10.7133,-0.6629,-2.5537,-2.6747,-0.5051
405.0,-24.2592,-10.7133,-0.6629,-2.5537,-2.6747,-0.5051
410.0,-24.2592,-10.7133,-0.6629,-2.5537,-2.6747,-0.5051
415.0,-24.2592,-10.7133,-0.6629,-2.5537,-2.6747,-0.5051
420.0,-24.2592,-10.7133,-0.6629,-2.5537,-2.6747,-0.5051
425.0,-15.7727,-8.7684,-5.3025,-3.3399,-6.5885,0.5633
430.0,-15.7727,-8.7684,-5.3025,-3.3399,-6.5885,0.5633
435.0,-15.7727,-8.7684,-5.3025,-3.3399,-6.5885,0.5633
440.0,-15.7727,-8.7684,-5.3025,-3.3399,-6.5885,0.5633
445.0,-15.7727,-8.7684,-5.3025,-3.3399,-6.5885,0.5633
450.0,-15.7727,-8.7684,-5.3025,-3.3399,-6.5885,0.5633
455.0,-5.8446,-8.0629,-2.5159,-3.3399,-6.5885,0.5633
460.0,-5.8446,-8.0629,-2.5159,-3.3576,-5.7095,-0.6817
465.0,-5.8446,-8.0629,-2.5159,-3.3576,-5.7095,-0.6817
470.0,-5.8446,-8.0629,-2.5159,-3.3576,-5.7095,-0.6817
475.0,-5.8446,-8.0629,-2.5159,-3.3576,-5.7095,-0.6817
480.0,-1.6828,-5.9369,-0.1606,-3.3576,-5.7095,-0.6817
485.0,-1.6828,-5.9369,-0.1606,-0.1286,-1.6509,-1.2632
490.0,-1.6828,-5.9369,-0.1606,-0.1286,-1.6509,-1.2632
495.0,-1.6828,-5.9369,-0.1606,-0.1286,-1.6509,-1.2632
500.0,-1.6828,-5.9369,-0.1606,-0.1286,-1.6509,-1.2632
505.0,-3.4739,-9.779,2.4174,-0.1286,-1.6509,-1.2632
510.0,-3.4739,-9.779,2.4174,-0.1286,-1.6509,-1.2632
516.0,-3.4739,-9.779,2.4174,-0.1286,-1.6509,-1.2632
520.0,-3.4739,-9.779,2.4174,1.916,1.2703,0.7026
525.0,-3.4739,-9.779,2.4174,1.916,1.2703,0.7026
530.0,-5.7584,-8.9353,0.1,1.916,1.2703,0.7026
535.0,-5.7584,-8.9353,0.1,1.916,1.2703,0.7026
540.0,-5.7584,-8.9353,0.1,1.916,1.2703,0.7026
545.0,-5.7584,-8.9353,0.1,1.916,1.2703,0.7026
550.0,-5.7584,-8.9353,0.1,0.4463,0.8402,1.355
555.0,-5.7584,-8.9353,0.1,0.4463,0.8402,1.355
560.0,-5.7584,-8.9353,0.1,0.4463,0.8402,1.355
565.0,-5.5908,-5.098,-3.1462,0.4463,0.8402,1.355
570.0,-5.5908,-5.098,-3.1462,0.4463,0.8402,1.355
575.0,-5.5908,-5.098,-3.1462,0.4463,0.8402,1.355
580.0,-5.5908,-5.098,-3.1462,0.4463,0.8402,1.355
585.0,-5.5908,-5.098,-3.1462,0.4463,0.8402,1.355
590.0,-5.5908,-5.098,-3.1462,-0.0607,0.2575,0.3012
599.0,-5.5908,-5.098,-3.1462,-0.0607,0.2575,0.3012
600.0,-5.5908,-5.098,-3.1462,-0.0607,0.2575,0.3012
606.0,-3.7996,-7.8198,0.7493,-0.0607,0.2575,0.3012
610.0,-3.7996,-7.8198,0.7493,-0.0607,0.2575,0.3012
615.0,-3.7996,-7.8198,0.7493,-0.0607,0.2575,0.3012
620.0,-3.7996,-7.8198,0.7493,-0.0607,0.2575,0.3012
625.0,-3.7996,-7.8198,0.7493,-0.0039,-0.2416,0.8027
630.0,-5.8398,-9.5931,-1.388,-0.0039,-0.2416,0.8027
635.0,-5.8398,-9.5931,-1.388,-0.0039,-0.2416,0.8027
640.0,-5.8398,-9.5931,-1.388,-0.0039,-0.2416,0.8027
645.0,-5.8398,-9.5931,-1.388,-0.0039,-0.2416,0.8027
650.0,-5.8398,-9.5931,-1.388,-0.0039,-0.2416,0.8027
655.0,-5.5764,-7.4432,0.9294,0.3943,-0.8885,3.3128
660.0,-5.5764,-7.4432,0.9294,0.3943,-0.8885,3.3128
665.0,-5.5764,-7.4432,0.9294,0.3943,-0.8885,3.3128
671.0,-5.5764,-7.4432,0.9294,0.3943,-0.8885,3.3128
675.0,-5.5764,-7.4432,0.9294,0.3943,-0.8885,3.3128
680.0,-4.8341,-5.9894,2.1568,0.3943,-0.8885,3.3128
685.0,-4.8341,-5.9894,2.1568,0.2972,0.2275,0.6537
691.0,-4.8341,-5.9894,2.1568,0.2972,0.2275,0.6537
696.0,-4.8341,-5.9894,2.1568,0.2972,0.2275,0.6537
701.0,-4.8341,-5.9894,2.1568,0.2972,0.2275,0.6537
705.0,-4.7814,-12.6915,-0.5066,0.2972,0.2275,0.6537
710.0,-4.7814,-12.6915,-0.5066,0.2972,0.2275,0.6537
715.0,-4.7814,-12.6915,-0.5066,1.1928,0.938,0.4197
720.0,-4.7814,-12.6915,-0.5066,1.1928,0.938,0.4197
725.0,-4.7814,-12.6915,-0.5066,1.1928,0.938,0.4197
730.0,-4.7814,-12.6915,-0.5066,1.1928,0.938,0.4197
735.0,-2.7603,-13.5352,-0.0421,1.1928,0.938,0.4197
740.0,-2.7603,-13.5352,-0.0421,1.1928,0.938,0.4197
746.0,-2.7603,-13.5352,-0.0421,1.1647,1.8964,1.603
750.0,-2.7603,-13.5352,-0.0421,1.1647,1.8964,1.603
755.0,-2.7603,-13.5352,-0.0421,1.1647,1.8964,1.603
760.0,-1.6301,-9.7075,2.2705,1.1647,1.8964,1.603
765.0,-1.6301,-9.7075,2.2705,1.1647,1.8964,1.603
770.0,-1.6301,-9.7075,2.2705,1.1647,1.8964,1.603
775.0,-1.6301,-9.7075,2.2705,0.2636,2.9037,1.4002
780.0,-1.6301,-9.7075,2.2705,0.2636,2.9037,1.4002
785.0,-1.6301,-9.7075,2.2705,0.2636,2.9037,1.4002
790.0,-1.9127,-8.6064,2.7918,0.2636,2.9037,1.4002
796.0,-1.9127,-8.6064,2.7918,0.2636,2.9037,1.4002
800.0,-1.9127,-8.6064,2.7918,0.2636,2.9037,1.4002
805.0,-1.9127,-8.6064,2.7918,0.2636,2.9037,1.4002
810.0,-1.9127,-8.6064,2.7918,0.1024,3.6099,0.9206
815.0,0.3575,-7.5481,3.5169,0.1024,3.6099,0.9206
820.0,0.3575,-7.5481,3.5169,0.1024,3.6099,0.9206
826.0,0.3575,-7.5481,3.5169,0.1024,3.6099,0.9206
831.0,0.3575,-7.5481,3.5169,0.1024,3.6099,0.9206
835.0,0.3575,-7.5481,3.5169,0.1024,3.6099,0.9206
840.0,0.3575,-7.5481,3.5169,1.4053,4.2147,0.7337
846.0,0.3575,-7.5481,3.5169,1.4053,4.2147,0.7337
850.0,0.3575,-7.5481,3.5169,1.4053,4.2147,0.7337
856.0,-2.9759,-8.0963,1.9009,1.4053,4.2147,0.7337
860.0,-2.9759,-8.0963,1.9009,1.4053,4.2147,0.7337
865.0,-2.9759,-8.0963,1.9009,1.4053,4.2147,0.7337
